# x, y, z, u, v, w
2.258019719767663691e+00,5.203262832508094959e+00,4.221515128261284389e+00,-3.351059043285021244e-01,5.720179452246445528e-01,3.088815484922920185e-02
2.454369260617025983e+00,5.203262832508094959e+00,4.221515128261284389e+00,-5.686148032261357788e-01,5.334987927603753594e-02,2.879339980530218335e-02
2.650718801466387831e+00,5.203262832508094959e+00,4.221515128261284389e+00,-7.340342994162091239e-01,2.718405098334146786e-01,-4.138149151488475508e-01
2.847068342315750122e+00,5.203262832508094959e+00,4.221515128261284389e+00,-8.513520151864468755e-01,4.354242579101725852e-01,-7.540601617873404772e-01
3.043417883165111970e+00,5.203262832508094959e+00,4.221515128261284389e+00,-7.843357130742442118e-01,-1.419774737945155851e-01,-5.470968778317275572e-01
3.239767424014474262e+00,5.203262832508094959e+00,4.221515128261284389e+00,-5.398602899013628109e-01,-1.079647576340938553e+00,-1.011837643851690310e-01
3.436116964863836110e+00,5.203262832508094959e+00,4.221515128261284389e+00,-2.576135444302014577e-01,-1.560778451084501084e+00,5.990376662014980369e-02
3.632466505713198401e+00,5.203262832508094959e+00,4.221515128261284389e+00,3.660588027411641743e-02,-1.300956628579993168e+00,-1.965872653275298476e-01
3.828816046562560249e+00,5.203262832508094959e+00,4.221515128261284389e+00,4.037964402045068901e-01,-5.540611203360563675e-01,-6.884772198509978569e-01
4.025165587411922985e+00,5.203262832508094959e+00,4.221515128261284389e+00,7.930726820322133719e-01,2.428552904227562204e-01,-1.183140103260835962e+00
4.221515128261284389e+00,5.203262832508094959e+00,4.221515128261284389e+00,1.080266195574993482e+00,5.746586031303740905e-01,-1.433671353386483327e+00
4.417864669110645792e+00,5.203262832508094959e+00,4.221515128261284389e+00,1.217778544014627595e+00,9.792763127052474259e-02,-1.191925523721464986e+00
4.614214209960008972e+00,5.203262832508094959e+00,4.221515128261284389e+00,1.189218329592848455e+00,-9.540338049563357181e-01,-3.635268160821413241e-01
4.810563750809370376e+00,5.203262832508094959e+00,4.221515128261284389e+00,9.378727562613636826e-01,-1.788332020300936520e+00,9.002473771862818941e-01
5.006913291658733556e+00,5.203262832508094959e+00,4.221515128261284389e+00,5.070154146884173763e-01,-1.648081170930264516e+00,2.213447680346895652e+00
5.203262832508094959e+00,5.203262832508094959e+00,4.221515128261284389e+00,1.204222306939732035e-01,-4.362280266453738564e-01,3.009080768195930844e+00
5.399612373357456363e+00,5.203262832508094959e+00,4.221515128261284389e+00,-7.896901764643095289e-02,1.197542393911563030e+00,2.796353994082670269e+00
5.595961914206819543e+00,5.203262832508094959e+00,4.221515128261284389e+00,-2.664455898634012221e-01,2.309706206444207766e+00,1.571730138420981859e+00
5.792311455056180947e+00,5.203262832508094959e+00,4.221515128261284389e+00,-7.061480905567112387e-01,2.333240621731833553e+00,8.620273993187415468e-03
5.988660995905542350e+00,5.203262832508094959e+00,4.221515128261284389e+00,-1.373507317115779447e+00,1.466571025986107113e+00,-9.744759233149409283e-01
6.185010536754905530e+00,5.203262832508094959e+00,4.221515128261284389e+00,-1.982975650707353932e+00,4.120195186183376879e-01,-1.029915158520377405e+00
9.817477042468103487e-02,5.399612373357456363e+00,4.221515128261284389e+00,-1.591633346042146790e+00,-2.893048078383135269e-01,-1.294214233909427358e+00
2.945243112740431046e-01,5.399612373357456363e+00,4.221515128261284389e+00,-1.814766049576048701e+00,-5.044777238594523316e-01,-8.308406334963706064e-01
4.908738521234051744e-01,5.399612373357456363e+00,4.221515128261284389e+00,-1.685274256854641273e+00,-5.074086557531645170e-01,-3.314251875400802128e-01
6.872233929727672441e-01,5.399612373357456363e+00,4.221515128261284389e+00,-1.124230379346950581e+00,-4.679900177806893269e-01,6.331028911726917230e-02
8.835729338221293139e-01,5.399612373357456363e+00,4.221515128261284389e+00,-2.307890020530198316e-01,-4.570549717019300462e-01,3.324625011560883303e-01
1.079922474671491273e+00,5.399612373357456363e+00,4.221515128261284389e+00,7.287263035250599597e-01,-4.303703225983400715e-01,6.306938970046664927e-01
1.276272015520853564e+00,5.399612373357456363e+00,4.221515128261284389e+00,1.447698592808848606e+00,-1.433581236454912200e-01,1.074778880535907977e+00
1.472621556370215412e+00,5.399612373357456363e+00,4.221515128261284389e+00,1.684093324206745068e+00,5.981403278128544221e-01,1.406090811764626913e+00
1.668971097219577704e+00,5.399612373357456363e+00,4.221515128261284389e+00,1.355151357537147438e+00,1.507028519133575051e+00,1.202349079018864675e+00
1.865320638068939552e+00,5.399612373357456363e+00,4.221515128261284389e+00,6.074452345002732123e-01,1.857824451291140599e+00,5.715086924579626526e-01
2.061670178918301843e+00,5.399612373357456363e+00,4.221515128261284389e+00,-2.374747801990195750e-01,1.189820006040014588e+00,1.774521791842724738e-01
2.258019719767663691e+00,5.399612373357456363e+00,4.221515128261284389e+00,-8.695651740582432954e-01,2.682146563533609196e-02,3.243944577071067870e-01
2.454369260617025983e+00,5.399612373357456363e+00,4.221515128261284389e+00,-1.150750996875515852e+00,-5.321502493521078625e-01,5.286282292750439371e-01
2.650718801466387831e+00,5.399612373357456363e+00,4.221515128261284389e+00,-1.099664709087090797e+00,-2.116845791778316499e-01,3.227075875052854426e-01
2.847068342315750122e+00,5.399612373357456363e+00,4.221515128261284389e+00,-7.858271190684424923e-01,8.590022494795203356e-02,-8.453240266371893352e-02
3.043417883165111970e+00,5.399612373357456363e+00,4.221515128261284389e+00,-3.222881999321924873e-01,-3.540066254063546358e-01,-3.099964651633192458e-01
3.239767424014474262e+00,5.399612373357456363e+00,4.221515128261284389e+00,1.032976129987697861e-01,-1.124864167194663311e+00,-3.982864925252557753e-01
3.436116964863836110e+00,5.399612373357456363e+00,4.221515128261284389e+00,3.582532258716801254e-01,-1.473241606253092195e+00,-5.784821080389366266e-01
3.632466505713198401e+00,5.399612373357456363e+00,4.221515128261284389e+00,5.242374319010218997e-01,-1.228595817947680580e+00,-8.235535837035165008e-01
3.828816046562560249e+00,5.399612373357456363e+00,4.221515128261284389e+00,7.820789545411983568e-01,-6.383338434154041119e-01,-9.057743619518012768e-01
4.025165587411922985e+00,5.399612373357456363e+00,4.221515128261284389e+00,1.148804386678146550e+00,1.636700594824352928e-02,-7.313768724435177893e-01
4.221515128261284389e+00,5.399612373357456363e+00,4.221515128261284389e+00,1.453521251506608714e+00,3.683547907489234663e-01,-4.610381269234575807e-01
4.417864669110645792e+00,5.399612373357456363e+00,4.221515128261284389e+00,1.530672503422043640e+00,9.267641394522757592e-02,-2.687422102141452940e-01
4.614214209960008972e+00,5.399612373357456363e+00,4.221515128261284389e+00,1.311222145008723583e+00,-6.686410120530318357e-01,-5.550177506370152641e-02
4.810563750809370376e+00,5.399612373357456363e+00,4.221515128261284389e+00,8.133803845948484046e-01,-1.295688419955635107e+00,4.963597145139125866e-01
5.006913291658733556e+00,5.399612373357456363e+00,4.221515128261284389e+00,2.262022814382511071e-01,-1.217083011598067532e+00,1.474510193047162021e+00
5.203262832508094959e+00,5.399612373357456363e+00,4.221515128261284389e+00,-1.084269634370888663e-01,-3.293040830663110929e-01,2.382011889923280723e+00
5.399612373357456363e+00,5.399612373357456363e+00,4.221515128261284389e+00,-4.689865755977948997e-02,9.716539579863363585e-01,2.463542619003972867e+00
5.595961914206819543e+00,5.399612373357456363e+00,4.221515128261284389e+00,1.115711718947837022e-01,1.966409277933278466e+00,1.464810253969224485e+00
5.792311455056180947e+00,5.399612373357456363e+00,4.221515128261284389e+00,-3.777767908379650597e-02,2.064538796340717575e+00,-3.459210297142872176e-02
5.988660995905542350e+00,5.399612373357456363e+00,4.221515128261284389e+00,-5.386206388427924319e-01,1.319726203618631910e+00,-1.153705574412417389e+00
6.185010536754905530e+00,5.399612373357456363e+00,4.221515128261284389e+00,-1.130335533491506173e+00,3.486955080364546600e-01,-1.507519184877683660e+00
9.817477042468103487e-02,5.595961914206819543e+00,4.221515128261284389e+00,-5.392271509619770420e-01,-2.790618594337827552e-01,-1.584767516253860142e+00
2.945243112740431046e-01,5.595961914206819543e+00,4.221515128261284389e+00,-9.584081942702513679e-01,-4.288563156456007830e-01,-1.224641893619944799e+00
4.908738521234051744e-01,5.595961914206819543e+00,4.221515128261284389e+00,-1.246314807937531022e+00,-5.353148006559490524e-01,-7.313593405629400523e-01
6.872233929727672441e-01,5.595961914206819543e+00,4.221515128261284389e+00,-1.229630727563884918e+00,-6.353928411724203418e-01,-3.141744801227205897e-01
8.835729338221293139e-01,5.595961914206819543e+00,4.221515128261284389e+00,-8.553811591674088666e-01,-6.624671221647213670e-01,-4.328984874992368448e-02
1.079922474671491273e+00,5.595961914206819543e+00,4.221515128261284389e+00,-2.206658462001026000e-01,-5.134421321687139272e-01,2.480124538838317239e-01
1.276272015520853564e+00,5.595961914206819543e+00,4.221515128261284389e+00,4.717259182691654895e-01,-1.677323670020873861e-02,6.791064417261328812e-01
1.472621556370215412e+00,5.595961914206819543e+00,4.221515128261284389e+00,9.609626924642696855e-01,8.358345851259045833e-01,1.021657735999325078e+00
1.668971097219577704e+00,5.595961914206819543e+00,4.221515128261284389e+00,1.032316000746812401e+00,1.627014718650804159e+00,9.158421643949952173e-01
1.865320638068939552e+00,5.595961914206819543e+00,4.221515128261284389e+00,6.419779518492478854e-01,1.681038595363604227e+00,4.270227068892489819e-01
2.061670178918301843e+00,5.595961914206819543e+00,4.221515128261284389e+00,-4.569351381236320953e-02,6.756415876861519010e-01,1.263362600347072984e-01
2.258019719767663691e+00,5.595961914206819543e+00,4.221515128261284389e+00,-7.205803075879405606e-01,-7.745860775109794094e-01,3.844246338856568412e-01
2.454369260617025983e+00,5.595961914206819543e+00,4.221515128261284389e+00,-1.039154156174631805e+00,-1.529264080497530598e+00,8.392950048720743128e-01
2.650718801466387831e+00,5.595961914206819543e+00,4.221515128261284389e+00,-7.988257134913896440e-01,-1.253133094392666180e+00,9.038713740871128222e-01
2.847068342315750122e+00,5.595961914206819543e+00,4.221515128261284389e+00,-1.157838303387412199e-01,-7.817968663718463107e-01,4.994727810729222561e-01
3.043417883165111970e+00,5.595961914206819543e+00,4.221515128261284389e+00,6.135999611733482517e-01,-8.436466372395143853e-01,-5.588317705551425901e-02
3.239767424014474262e+00,5.595961914206819543e+00,4.221515128261284389e+00,1.005536929239985833e+00,-1.165752271287932684e+00,-5.575848666965735889e-01
3.436116964863836110e+00,5.595961914206819543e+00,4.221515128261284389e+00,9.687419631652707253e-01,-1.193390917598428080e+00,-9.797068393420774735e-01
3.632466505713198401e+00,5.595961914206819543e+00,4.221515128261284389e+00,7.311380273900887072e-01,-9.011247989458892604e-01,-1.225980670096499692e+00
3.828816046562560249e+00,5.595961914206819543e+00,4.221515128261284389e+00,6.089045430223933852e-01,-5.039734849114752002e-01,-1.075673218001139020e+00
4.025165587411922985e+00,5.595961914206819543e+00,4.221515128261284389e+00,7.297395170427050104e-01,-6.460229542342711684e-02,-4.537881440468529703e-01
4.221515128261284389e+00,5.595961914206819543e+00,4.221515128261284389e+00,9.589716873157689836e-01,2.790064000947600209e-01,3.078763582227855289e-01
4.417864669110645792e+00,5.595961914206819543e+00,4.221515128261284389e+00,1.061140721309236756e+00,2.509014676323669812e-01,6.928109183074877553e-01
4.614214209960008972e+00,5.595961914206819543e+00,4.221515128261284389e+00,8.886223960160407609e-01,-1.583690159981527013e-01,5.925863903976208436e-01
4.810563750809370376e+00,5.595961914206819543e+00,4.221515128261284389e+00,4.539917316065046893e-01,-5.947367110819580249e-01,5.202843720361634006e-01
5.006913291658733556e+00,5.595961914206819543e+00,4.221515128261284389e+00,-4.207588319977602354e-02,-6.990171776709860341e-01,9.951411666043793458e-01
5.203262832508094959e+00,5.595961914206819543e+00,4.221515128261284389e+00,-2.767406081852220590e-01,-2.996159150697348950e-01,1.758492737276696527e+00
5.399612373357456363e+00,5.595961914206819543e+00,4.221515128261284389e+00,-1.020538539335689998e-01,5.232390181424484421e-01,1.943305543928264045e+00
5.595961914206819543e+00,5.595961914206819543e+00,4.221515128261284389e+00,2.393114462582859592e-01,1.281480256606119195e+00,1.102573543334483874e+00
5.792311455056180947e+00,5.595961914206819543e+00,4.221515128261284389e+00,3.770513253109537555e-01,1.385101272225249591e+00,-2.466414091260845654e-01
5.988660995905542350e+00,5.595961914206819543e+00,4.221515128261284389e+00,2.091486447755169786e-01,8.158746034084140009e-01,-1.267533554249441918e+00
6.185010536754905530e+00,5.595961914206819543e+00,4.221515128261284389e+00,-1.308382840099631406e-01,1.199927003057252028e-01,-1.657269445274345498e+00
9.817477042468103487e-02,5.792311455056180947e+00,4.221515128261284389e+00,9.835203819699059324e-02,-1.076577333251714508e-01,-1.533822214608278278e+00
2.945243112740431046e-01,5.792311455056180947e+00,4.221515128261284389e+00,-3.687104890918060374e-01,-4.106119254772350180e-02,-1.263831250085277302e+00
4.908738521234051744e-01,5.792311455056180947e+00,4.221515128261284389e+00,-8.997570259608558274e-01,-1.553254684294405330e-01,-8.229306836529155511e-01
6.872233929727672441e-01,5.792311455056180947e+00,4.221515128261284389e+00,-1.262263513604621634e+00,-3.555253635132962220e-01,-4.387954786738885726e-01
8.835729338221293139e-01,5.792311455056180947e+00,4.221515128261284389e+00,-1.300143305841182650e+00,-4.628897428633560462e-01,-2.969672461661078677e-01
1.079922474671491273e+00,5.792311455056180947e+00,4.221515128261284389e+00,-9.838390997686389250e-01,-3.377251222972385558e-01,-2.696362563080934027e-01
1.276272015520853564e+00,5.792311455056180947e+00,4.221515128261284389e+00,-3.983459535396653428e-01,1.664922011408687397e-01,-1.586157263429821829e-01
1.472621556370215412e+00,5.792311455056180947e+00,4.221515128261284389e+00,2.514369400025098789e-01,9.771902740658170439e-01,-3.293283728163528407e-02
1.668971097219577704e+00,5.792311455056180947e+00,4.221515128261284389e+00,6.970494260717979840e-01,1.608438697487417191e+00,-1.052402701967869031e-01
1.865320638068939552e+00,5.792311455056180947e+00,4.221515128261284389e+00,7.387194609558853653e-01,1.411192339612036939e+00,-3.471176410053399275e-01
2.061670178918301843e+00,5.792311455056180947e+00,4.221515128261284389e+00,3.572889833491010858e-01,1.457325095216973343e-01,-3.803993606289009510e-01
2.258019719767663691e+00,5.792311455056180947e+00,4.221515128261284389e+00,-2.270558068802855378e-01,-1.553466346810238985e+00,7.100623584612426875e-02
2.454369260617025983e+00,5.792311455056180947e+00,4.221515128261284389e+00,-5.737881827834393489e-01,-2.569744020685076347e+00,7.184211102731715703e-01
2.650718801466387831e+00,5.792311455056180947e+00,4.221515128261284389e+00,-2.886131434595901046e-01,-2.456738975558026450e+00,1.004874423034557873e+00
2.847068342315750122e+00,5.792311455056180947e+00,4.221515128261284389e+00,5.481632958874205208e-01,-1.830995964021744360e+00,7.358477486654810829e-01
3.043417883165111970e+00,5.792311455056180947e+00,4.221515128261284389e+00,1.353744474424232846e+00,-1.390576926863255069e+00,1.651505895802268253e-01
3.239767424014474262e+00,5.792311455056180947e+00,4.221515128261284389e+00,1.577341541618754395e+00,-1.113994024509106673e+00,-3.975872764294197670e-01
3.436116964863836110e+00,5.792311455056180947e+00,4.221515128261284389e+00,1.165705802715214956e+00,-7.375214880423085484e-01,-8.389759959955811475e-01
3.632466505713198401e+00,5.792311455056180947e+00,4.221515128261284389e+00,4.899471967291687546e-01,-3.654439590834786533e-01,-1.102117890417137147e+00
3.828816046562560249e+00,5.792311455056180947e+00,4.221515128261284389e+00,-2.143292560295750188e-02,-1.777019980919763709e-01,-9.843030482870134268e-01
4.025165587411922985e+00,5.792311455056180947e+00,4.221515128261284389e+00,-1.543859156181209835e-01,-5.916290714551270674e-02,-3.119549152888564936e-01
4.221515128261284389e+00,5.792311455056180947e+00,4.221515128261284389e+00,4.820072424070639613e-03,1.155071453823670602e-01,6.664828304360040923e-01
4.417864669110645792e+00,5.792311455056180947e+00,4.221515128261284389e+00,1.809538949443046940e-01,2.209336127766948765e-01,1.321469695907727449e+00
4.614214209960008972e+00,5.792311455056180947e+00,4.221515128261284389e+00,1.633983666768703824e-01,1.333353916014475837e-01,1.282082020407103728e+00
4.810563750809370376e+00,5.792311455056180947e+00,4.221515128261284389e+00,-5.406414008841416846e-02,-8.331005184156850540e-02,9.397558093352101904e-01
5.006913291658733556e+00,5.792311455056180947e+00,4.221515128261284389e+00,-3.292429863526670220e-01,-2.857106380639170551e-01,9.926439958903441330e-01
5.203262832508094959e+00,5.792311455056180947e+00,4.221515128261284389e+00,-4.626763671825056545e-01,-2.639833407759234474e-01,1.436974668198427896e+00
5.399612373357456363e+00,5.792311455056180947e+00,4.221515128261284389e+00,-3.233777555940716697e-01,1.129068535755135133e-01,1.477607171146011478e+00
5.595961914206819543e+00,5.792311455056180947e+00,4.221515128261284389e+00,6.401139729839043502e-03,5.382489115060924423e-01,6.352767183272920448e-01
5.792311455056180947e+00,5.792311455056180947e+00,4.221515128261284389e+00,2.992707344759176769e-01,5.322489966012099449e-01,-5.734337146259967932e-01
5.988660995905542350e+00,5.792311455056180947e+00,4.221515128261284389e+00,4.191553987427488748e-01,1.459819419630419834e-01,-1.367911004516755291e+00
6.185010536754905530e+00,5.792311455056180947e+00,4.221515128261284389e+00,3.589318929358706889e-01,-1.330300867370892703e-01,-1.600624262661549890e+00
9.817477042468103487e-02,5.988660995905542350e+00,4.221515128261284389e+00,1.159294061582671620e-01,1.598616152086514697e-01,-1.348730443609378327e+00
2.945243112740431046e-01,5.988660995905542350e+00,4.221515128261284389e+00,-3.332183859355456468e-01,5.246103766035266069e-01,-1.032026220434068442e+00
4.908738521234051744e-01,5.988660995905542350e+00,4.221515128261284389e+00,-9.343978863246624744e-01,4.907252617042909271e-01,-5.258314325697415192e-01
6.872233929727672441e-01,5.988660995905542350e+00,4.221515128261284389e+00,-1.444050611881013468e+00,2.139017649482077288e-01,-5.835174606012351328e-02
8.835729338221293139e-01,5.988660995905542350e+00,4.221515128261284389e+00,-1.663983513944657044e+00,-4.157834419114223717e-02,2.141300294799093021e-04
1.079922474671491273e+00,5.988660995905542350e+00,4.221515128261284389e+00,-1.526928806129766336e+00,-9.079221899535150353e-02,-3.385988283695254286e-01
1.276272015520853564e+00,5.988660995905542350e+00,4.221515128261284389e+00,-1.073099181699475713e+00,2.492571747378641289e-01,-7.412932291197897872e-01
1.472621556370215412e+00,5.988660995905542350e+00,4.221515128261284389e+00,-4.402376749371343934e-01,9.321087069742995945e-01,-1.009021734519262026e+00
1.668971097219577704e+00,5.988660995905542350e+00,4.221515128261284389e+00,1.575123231142687152e-01,1.450878455288313162e+00,-1.158593433231930536e+00
1.865320638068939552e+00,5.988660995905542350e+00,4.221515128261284389e+00,5.087690337200925228e-01,1.135435866487082057e+00,-1.168798618191721594e+00
2.061670178918301843e+00,5.988660995905542350e+00,4.221515128261284389e+00,4.829539190136103999e-01,-2.224066337306904728e-01,-8.787204057810711344e-01
2.258019719767663691e+00,5.988660995905542350e+00,4.221515128261284389e+00,1.313707102430997919e-01,-2.010358070113898776e+00,-2.548816684381034481e-01
2.454369260617025983e+00,5.988660995905542350e+00,4.221515128261284389e+00,-1.903889165864144362e-01,-3.217472253167869667e+00,3.925937992473007565e-01
2.650718801466387831e+00,5.988660995905542350e+00,4.221515128261284389e+00,-6.968150783146981504e-03,-3.325069638718026965e+00,6.858775224804185555e-01
2.847068342315750122e+00,5.988660995905542350e+00,4.221515128261284389e+00,7.237074872424666960e-01,-2.646597415179073209e+00,5.402738749019558862e-01
3.043417883165111970e+00,5.988660995905542350e+00,4.221515128261284389e+00,1.417440190065691885e+00,-1.766175066927642368e+00,1.701536837069400898e-01
3.239767424014474262e+00,5.988660995905542350e+00,4.221515128261284389e+00,1.450689367168401356e+00,-9.455582400513523611e-01,-1.763214549673142728e-01
3.436116964863836110e+00,5.988660995905542350e+00,4.221515128261284389e+00,7.857314258677727814e-01,-2.449503001740882535e-01,-4.577987973496084884e-01
3.632466505713198401e+00,5.988660995905542350e+00,4.221515128261284389e+00,-1.136969559094669346e-01,1.609778691530357464e-01,-7.026414856007523468e-01
3.828816046562560249e+00,5.988660995905542350e+00,4.221515128261284389e+00,-7.677401458089412323e-01,1.442842127097698490e-01,-7.186456205902527206e-01
4.025165587411922985e+00,5.988660995905542350e+00,4.221515128261284389e+00,-9.675942290344246022e-01,-9.171269530540353265e-02,-2.440074976623254066e-01
4.221515128261284389e+00,5.988660995905542350e+00,4.221515128261284389e+00,-8.140586031044767523e-01,-1.961227842885961137e-01,6.169442457007559000e-01
4.417864669110645792e+00,5.988660995905542350e+00,4.221515128261284389e+00,-5.881160558728971699e-01,-7.917671704926398935e-02,1.328323376599227501e+00
4.614214209960008972e+00,5.988660995905542350e+00,4.221515128261284389e+00,-4.751945654980106459e-01,6.788871196230303329e-02,1.430071843236275786e+00
4.810563750809370376e+00,5.988660995905542350e+00,4.221515128261284389e+00,-4.507353524001060929e-01,5.318190967877323844e-02,1.115275434229509921e+00
5.006913291658733556e+00,5.988660995905542350e+00,4.221515128261284389e+00,-4.499589323732400281e-01,-1.254060164226637464e-01,1.011265607996874927e+00
5.203262832508094959e+00,5.988660995905542350e+00,4.221515128261284389e+00,-4.478698932000795829e-01,-2.414883721002718253e-01,1.217906287210233973e+00
5.399612373357456363e+00,5.988660995905542350e+00,4.221515128261284389e+00,-3.693315582127951746e-01,-1.170342510098034139e-01,1.067301645401092403e+00
5.595961914206819543e+00,5.988660995905542350e+00,4.221515128261284389e+00,-1.552198546387582867e-01,2.041976794550342741e-02,1.566146669524121349e-01
5.792311455056180947e+00,5.988660995905542350e+00,4.221515128261284389e+00,1.062818157254149937e-01,-1.395979303668892502e-01,-9.647229760404729682e-01
5.988660995905542350e+00,5.988660995905542350e+00,4.221515128261284389e+00,2.805841086689440655e-01,-4.005348173855304283e-01,-1.548475550965857206e+00
6.185010536754905530e+00,5.988660995905542350e+00,4.221515128261284389e+00,3.043690307970103870e-01,-3.039445965144971784e-01,-1.552184083910430612e+00
9.817477042468103487e-02,6.185010536754905530e+00,4.221515128261284389e+00,-7.898274174338262843e-02,3.885686695068765739e-01,-1.281352020340000175e+00
2.945243112740431046e-01,6.185010536754905530e+00,4.221515128261284389e+00,-5.744702072985578001e-01,1.058490722835654374e+00,-7.347016485864548141e-01
4.908738521234051744e-01,6.185010536754905530e+00,4.221515128261284389e+00,-1.177485806583610017e+00,1.213523763376992859e+00,-2.903762920128226399e-02
6.872233929727672441e-01,6.185010536754905530e+00,4.221515128261284389e+00,-1.714562100416355150e+00,9.214111865519780675e-01,6.153308400050453431e-01
8.835729338221293139e-01,6.185010536754905530e+00,4.221515128261284389e+00,-1.999187574781684740e+00,4.844687147758846013e-01,7.142399237392654809e-01
1.079922474671491273e+00,6.185010536754905530e+00,4.221515128261284389e+00,-1.949141728121232653e+00,1.794290457152282192e-01,1.655943658938864860e-01
1.276272015520853564e+00,6.185010536754905530e+00,4.221515128261284389e+00,-1.596645918547742404e+00,2.867394074422513484e-01,-6.214726756891280068e-01
1.472621556370215412e+00,6.185010536754905530e+00,4.221515128261284389e+00,-1.043609126950645338e+00,8.363530100922814681e-01,-1.257354980486114604e+00
1.668971097219577704e+00,6.185010536754905530e+00,4.221515128261284389e+00,-4.235413279152691057e-01,1.308144020338578795e+00,-1.591147321010984550e+00
1.865320638068939552e+00,6.185010536754905530e+00,4.221515128261284389e+00,1.264605647766711138e-01,9.826822051398634850e-01,-1.515622558689722288e+00
2.061670178918301843e+00,6.185010536754905530e+00,4.221515128261284389e+00,4.526124115081350263e-01,-3.192781045584494604e-01,-9.962035296478524149e-01
2.258019719767663691e+00,6.185010536754905530e+00,4.221515128261284389e+00,4.443742532049109184e-01,-2.011160468566703052e+00,-3.154522202316501489e-01
2.454369260617025983e+00,6.185010536754905530e+00,4.221515128261284389e+00,2.528693663534322122e-01,-3.258454835946551498e+00,9.465058226056367874e-02
2.650718801466387831e+00,6.185010536754905530e+00,4.221515128261284389e+00,2.846993231983828698e-01,-3.562024448843266633e+00,1.249402965973546858e-01
2.847068342315750122e+00,6.185010536754905530e+00,4.221515128261284389e+00,7.137830446669541917e-01,-2.946644007206105087e+00,-1.455163243785572574e-02
3.043417883165111970e+00,6.185010536754905530e+00,4.221515128261284389e+00,1.142769837372714647e+00,-1.824760822018640649e+00,-1.195476915965831693e-01
3.239767424014474262e+00,6.185010536754905530e+00,4.221515128261284389e+00,1.026381263036431291e+00,-6.907675100479655494e-01,-1.408464016736781232e-01
3.436116964863836110e+00,6.185010536754905530e+00,4.221515128261284389e+00,3.097159222827338132e-01,1.248097916190620965e-01,-2.047670003660283233e-01
3.632466505713198401e+00,6.185010536754905530e+00,4.221515128261284389e+00,-5.716526286370732235e-01,4.716638500425580638e-01,-3.819228571240686487e-01
3.828816046562560249e+00,6.185010536754905530e+00,4.221515128261284389e+00,-1.175213998227781609e+00,3.171224777011499296e-01,-4.476822000800347867e-01
4.025165587411922985e+00,6.185010536754905530e+00,4.221515128261284389e+00,-1.355100520784462415e+00,-1.375874122062573368e-01,-1.599292800165685868e-01
4.221515128261284389e+00,6.185010536754905530e+00,4.221515128261284389e+00,-1.237219031857232476e+00,-4.470508687398254133e-01,3.641758447825464984e-01
4.417864669110645792e+00,6.185010536754905530e+00,4.221515128261284389e+00,-1.032632059994633922e+00,-3.657262777008370991e-01,7.398775411031706106e-01
4.614214209960008972e+00,6.185010536754905530e+00,4.221515128261284389e+00,-8.264282707753624058e-01,-1.307120801588708414e-01,7.157702690474687657e-01
4.810563750809370376e+00,6.185010536754905530e+00,4.221515128261284389e+00,-5.859033335485037686e-01,-8.520539142326648274e-02,5.000525768794789050e-01
5.006913291658733556e+00,6.185010536754905530e+00,4.221515128261284389e+00,-3.607874134651660736e-01,-2.345813866116709112e-01,5.458390961222761018e-01
5.203262832508094959e+00,6.185010536754905530e+00,4.221515128261284389e+00,-2.463543023043089086e-01,-3.078928346405993000e-01,8.218151395359777345e-01
5.399612373357456363e+00,6.185010536754905530e+00,4.221515128261284389e+00,-1.611554119467485391e-01,-1.949215148295265210e-01,6.779403296999901851e-01
5.595961914206819543e+00,6.185010536754905530e+00,4.221515128261284389e+00,4.042419775557237749e-02,-1.533351102283600775e-01,-2.343116161665628749e-01
5.792311455056180947e+00,6.185010536754905530e+00,4.221515128261284389e+00,2.843442220483317628e-01,-3.857837234153224659e-01,-1.352647970213831208e+00
5.988660995905542350e+00,6.185010536754905530e+00,4.221515128261284389e+00,3.738953138613209659e-01,-6.062720968166679381e-01,-1.887607409834902272e+00
6.185010536754905530e+00,6.185010536754905530e+00,4.221515128261284389e+00,2.427025485165102969e-01,-3.473560811654064495e-01,-1.729563762565744511e+00
9.817477042468103487e-02,9.817477042468103487e-02,4.417864669110645792e+00,-1.848933865743318250e-01,6.877052544975663650e-01,-4.811862242334771778e-01
2.945243112740431046e-01,9.817477042468103487e-02,4.417864669110645792e+00,-8.788120608784569798e-01,1.727795330756801695e+00,1.548077487782427153e-01
4.908738521234051744e-01,9.817477042468103487e-02,4.417864669110645792e+00,-1.601444233564524922e+00,1.951021802245344272e+00,6.243547409815309868e-01
6.872233929727672441e-01,9.817477042468103487e-02,4.417864669110645792e+00,-2.241003784192295623e+00,1.227263301014055674e+00,9.441758789966486765e-01
8.835729338221293139e-01,9.817477042468103487e-02,4.417864669110645792e+00,-2.625724014671637185e+00,1.228249969841047201e-01,8.155027138907003925e-01
1.079922474671491273e+00,9.817477042468103487e-02,4.417864669110645792e+00,-2.628800776900680702e+00,-6.636735596317019370e-01,1.590838898981798977e-01
1.276272015520853564e+00,9.817477042468103487e-02,4.417864669110645792e+00,-2.261713724629264455e+00,-6.601744999538746717e-01,-6.899051542106902080e-01
1.472621556370215412e+00,9.817477042468103487e-02,4.417864669110645792e+00,-1.639784309922977190e+00,9.820651953615311403e-02,-1.451502261348172063e+00
